ts_us,iface,length,payload_len,direction,eth_type,src_mac,dst_mac,ip_version,protocol,src_ip,dst_ip,src_port,dst_port,tcp_flags,flow_key,payload_sample
1760903516492105,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,f50df5d27362a6fceab0d1322b1e05fb6c920e09b37742e26b02c520da1d368e
1760903516492303,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,580a00c6796e7f8abe60c34fe8c70edbf748fdf3b20fb32b70091ea60e804bc8
1760903516492315,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516492450,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,f34607a721c3239b54ee1d59501ff093c7687d697966259dc4fe8615127c6314
1760903516492592,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,ea94fdc25a1fa55c89cfabc5490aa649bd4a62a608bca4d097fbc4eda620c7f4
1760903516492608,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516492716,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,7260597ac27dc694b8b50424f4a916a9c89199b23d619c931a496c658a6b7c7c
1760903516492871,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,f309ecc9ff4e44f4b1625fe6932bb55b4ff4e8a81b99cf31b2bb1683d18b7d6d
1760903516492881,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516492993,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,66fe33c6454b6feaf9ba90b87c674002c27d6e549d9a7dd7d9b4aa8cb4f8debb
1760903516493165,Ethernet,1368,1314,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,3c4969c3544fe28588f7441d8023f10305f0a6328324344a7627aaf87c03d130
1760903516493174,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516493605,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,a5aeb83d1ab390a6f740c0b9c110ad5474b4540c8985d2c3f08aebcf728a1a28
1760903516493756,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,0c83bcbdf1257b9a289b7a57c66ee61b443da656c0ec3f62d7c6bf078c0e05c5
1760903516493766,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516493855,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,76408c20c6abff5807404414a8556b790246aa12aa4e4ef8824414c18edaed0f
1760903516493974,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,ae6534adb1fdb3a0ff6a715a49aef6962a853c14255584524b73e4af447de3cc
1760903516493982,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516494679,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,bcce12111b5d5a197f9306a535aa41654f17e3a56acf69468a2fd23cf0d3d0b4
1760903516494694,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516494779,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,eeb0e899f7d8f69cb0c9fde72e3cd4d9fe6063310d2d151f0616ded090c8cb9a
1760903516494788,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516494907,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,d9f66c374afc58ec8a6833d7ac2651a041aec152de4b0c65c18482eb3bd14888
1760903516495019,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,6c4783bf33fe1c82310c02fe25233b93940248e58a1a5b3806852336436c9323
1760903516495027,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516495646,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,7762aa59f9d77e0831e1f6ec73c74d8c56719d3e47fa789089d032ef25731170
1760903516495753,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,ffd36c23123191cae4c94ade7c01eb02b36b40a1565146cecf8edc62c284fa77
1760903516495759,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516495890,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,6a2fc20cc172c74765a326d14800f0a5b1e64522296771f370293b8f5aecf23e
1760903516495896,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516496013,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,bc9b7bec5936f684f9f53841467ad0fc0f45ec8ecc9b7deb589afc912f465c56
1760903516496019,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516496200,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,e1c659a2967f21a7423a08b60874e6c571a72739fdb43b7debf2e723c002594f
1760903516496331,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,2ee533d6a07a2a0b49c363f15d17469db85d36714c50d046cdc905cda75625c4
1760903516496339,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516496455,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,1d398737a597cf483c77ef86defc20899fd7cfad758187b3e58948afe0fd1223
1760903516496577,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,ee30f1493df7815589843d565df50bf72a13e195a20ad0b0d528bfa34a1f24da
1760903516496583,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516496700,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,c16f5770c2e0605f6030fcf8ba691bca9b7b52b0ca5b09fb5f011afb5166bab0
1760903516496831,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,8c80abc4d577a3e18e00fe038808abf3cc2ed744b496950051a0d7b52b125fec
1760903516496842,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516496952,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,8d31a38fc52e80773da817eb27f70cee47fe5db27282a5768feae6ff43fa3478
1760903516497075,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,8e93ab93784c43fdfe48153ed69992af52e1c88cda4b6a2d89908b946329d0c3
1760903516497081,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516497197,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,ca8fc9611bdb3f8cc106738095e097fd34bec42665dc9bdb4275298bc2932ee9
1760903516497322,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,f0d84bc09a3530ea6ec2a2da3a6e4b80a6d36db46becf94b370ee984d9685d7c
1760903516497327,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516497444,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,76db7eea31e86fb74b267d9a72c26e693240adf79ee1cb7a98efce726f8e1d5b
1760903516497571,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,3401622ec36d0db6e022ebeb1e8c0522477b2dd6585498bb303bafd32d227163
1760903516497582,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516497692,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,53e29c20cf05536c72f23f16c1f5df4231377308981366ae20d2a87bef981632
1760903516497815,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,e1fc33919466ac9664473d8034440c66a460d33732f164cfa0f26c66a97d45ac
1760903516497822,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516497937,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,0a48a7856569245612175f6e61b6a2fb163b866f3889bd9bb976bd62fbfbc69c
1760903516497960,Ethernet,200,146,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,1f8c3d32e873c4725d527f6c964c3a925231dc592e13a5b3db027eb6fcddf3e3
1760903516497968,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516498079,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,bb2e70511146c51b638af7b4211c18fd396589eaef29ab5b623cc73ae1048884
1760903516498084,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516498202,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,33625ab2365e74cdeb28ff330de139b97fb871e23ed663702325a36d2aad6ecc
1760903516498209,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516498335,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,f8a8978cee7c21d2094cf250dff664ef40605a18126076aadbb62f790019b4b4
1760903516498343,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516498448,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,c4bb599e4a791ae33552625a81b947f876d2f9387e35ebb806db0ea895e9930c
1760903516498572,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,be2cf45db99101317915be732a87ff899e092e21274d2f5f24df547382fb6122
1760903516498582,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516498694,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,2e932381a5f808036d85cbfcffa6e6eae1d6f97fd40012fc798d421f3e564392
1760903516498817,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,f38c39dc2dde5e28850e669f95631fdb8f19bddc6cbb13da080b87722d553e6f
1760903516498824,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516498939,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,bf6771d2e3c154107c2e80fc634d4e0c8d834f32689c788d57ed20d5bf8c35aa
1760903516499064,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,fc9d224e7026314473ed856b4e357cad94a7c0dbd9feadfd4cc2020e3dee2b0e
1760903516499070,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516499187,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,0855642120ced637b3aa425dfa303f70ae75411eb625da87f3f783c9ac1ccc2f
1760903516499320,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,996ba8d5a8840c5967d33ab6348357f78feee6567c2e219723b1492245ec1526
1760903516499330,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516499440,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,084d6e0769848a569c6814f92b62ab004d2d7f56a91b5f566a7839cd83386b0f
1760903516499565,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,59ca675f030b00f71bbc10a715d306ad8c02804cb971352da9c5f81c176a7449
1760903516499573,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516499689,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,c0dde26f50b0bb9fd7a911eeca9e6050c601f62cd0c7963b2501e30afdfc4007
1760903516499811,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,3dda1a85b651c8245bf24e9494343384ae8c7e48272a1aeff9892b2097ab63d4
1760903516499838,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516499934,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,a23a0658010f2b40680b1015feec49750f7daebbf50cf411659ceb4e7531ea2f
1760903516500058,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,0e2073a098c388eb8e45b87a9732769e848f80441a3d2d942dab5535a11efe18
1760903516500064,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516500181,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,3dc46869ebb2c89cf621f75e2bfc31def1eb33a5d9513dab326a25284c0a813b
1760903516500304,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,fa172bc8b4df1fad493aa6fbf13c469cfe2f4d80a791e5ea68c33e4830dcdbdd
1760903516500311,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516500427,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,77e62c303d753ff32011a4e771a6a2d0c0a8041e3cc36164630fd702c10d49dc
1760903516500549,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,eb95e9ad4d3f839dca02d0aba92f931c78f396c89b7f7dd4b7c901e2b9ed2b2a
1760903516500555,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516500673,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,a8400e3017346f5bd24bee619b3eec031fc17d30e0def24ad7ddfa0b1c02d8a0
1760903516500797,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,9fb616030f073c006b48120e4b8edf347647b3125b7aed21ca8b87b08f72d0b3
1760903516500807,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516500919,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,f0976cd9caf0ea37d39d736c43b83e6621205015dd6241090965f9341f55a8d7
1760903516501042,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,931bfd3a6a35b8246c4bfc47a6627568b50847cb28477e1db3fd42bb3f13294c
1760903516501049,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903516513900,Ethernet,240,198,in,0x0800,68:72:c3:e5:46:54,01:00:5e:00:00:07,4.0,UDP,192.168.1.85,224.0.0.7,8001.0,8001.0,,192.168.1.85:8001-224.0.0.7:8001-UDP,7b2264617461223a7b227631223a7b22757269223a22687474703a2f2f313932
